('Total Revenue', 'Total Revenue', '270,010,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         789477 function calls (764990 primitive calls) in 1.951 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 shutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:455(PurePath)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.001    0.001 decoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:515(Response)
        1    0.000    0.000    0.000    0.000 _multipart.py:56(get_multipart_boundary_from_content_type)
        1    0.000    0.000    0.004    0.004 _multipart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:857(Path)
        1    0.000    0.000    0.000    0.000 mimetypes.py:405(_default_mime_types)
        1    0.000    0.000    0.001    0.001 pathlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1246(CookieJar)
        1    0.000    0.000    0.004    0.004 cookiejar.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _utils.py:30(get_environment_proxies)
        1    0.000    0.000    0.000    0.000 _status_codes.py:8(codes)
        1    0.000    0.000    0.000    0.000 asgi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _urls.py:15(URL)
        1    0.000    0.000    0.000    0.000 _decoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
        1    0.000    0.000    0.000    0.000 _urls.py:425(__init__)
        1    0.000    0.000    0.058    0.058 default.py:136(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:108(lookup)
        1    0.000    0.000    0.155    0.155 __init__.py:650(_feed)
        1    0.000    0.000    0.155    0.155 __init__.py:209(__init__)
        1    0.000    0.000    0.000    0.000 idnadata.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _urlparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 default.py:74(_load_httpcore_exceptions)
        1    0.000    0.000    0.000    0.000 default.py:1(<module>)
        1    0.000    0.000    0.017    0.017 _config.py:23(create_ssl_context)
        1    0.000    0.000    0.000    0.000 _main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 element.py:346(PageElement)
        1    0.000    0.000    0.001    0.001 __init__.py:133(BeautifulSoup)
        1    0.000    0.000    0.003    0.003 _typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __meta__.py:143(_get_canonical)
        1    0.000    0.000    0.000    0.000 element.py:1577(Tag)
        1    0.000    0.000    0.094    0.094 element.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __meta__.py:83(__new__)
        1    0.000    0.000    0.000    0.000 dammit.py:485(EncodingDetector)
        1    0.000    0.000    0.004    0.004 css_match.py:1(<module>)
        1    0.000    0.000    0.000    0.000 css_parser.py:681(parse_pseudo_nth)
        1    0.000    0.000    0.002    0.002 pretty.py:1(<module>)
        1    0.000    0.000    0.026    0.026 css_parser.py:428(CSSParser)
        1    0.000    0.000    0.002    0.002 css_types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 css_match.py:79(_DocumentNav)
        1    0.000    0.000    0.001    0.001 typing_extensions.py:1(<module>)
        1    0.000    0.000    0.045    0.045 css_parser.py:1(<module>)
        1    0.000    0.000    0.003    0.003 api.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dammit.py:98(EntitySubstitution)
        1    0.000    0.000    0.000    0.000 parser.py:255(parse_html_declaration)
        1    0.000    0.000    0.000    0.000 filter.py:346(SoupStrainer)
        1    0.000    0.000    0.043    0.043 formatter.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _htmlparser.py:1(<module>)
        1    0.003    0.003    0.036    0.036 dammit.py:128(_populate_class_variables)
        1    0.000    0.000    0.003    0.003 cd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dammit.py:734(UnicodeDammit)
        1    0.000    0.000    0.043    0.043 dammit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 entities.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:13(CharsetMatch)
        1    0.000    0.000    0.001    0.001 constant.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _html5lib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.114    0.114 sync.py:188(connect_tcp)
        1    0.000    0.000    0.001    0.001 _common.py:1(<module>)
        1    0.000    0.000    0.094    0.094 sync.py:144(start_tls)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _fileio.py:218(Path)
        1    0.000    0.000    0.009    0.009 _fileio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _eventloop.py:56(AsyncBackend)
        1    0.000    0.000    0.001    0.001 from_thread.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lowlevel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 stapled.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_events.py:388(BaseEventLoop)
        1    0.000    0.000    0.001    0.001 tls.py:1(<module>)
        1    0.000    0.000    0.005    0.005 base_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:749(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:695(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        1    0.000    0.000    0.001    0.001 events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:207(AbstractEventLoop)
        1    0.000    0.000    0.001    0.001 sslproto.py:1(<module>)
        1    0.000    0.000    0.001    0.001 locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:43(BaseSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:1(<module>)
        1    0.000    0.000    0.001    0.001 unix_events.py:1(<module>)
        1    0.000    0.000    0.002    0.002 memory.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:128(create_connection)
        1    0.000    0.000    0.000    0.000 _connection.py:167(__init__)
        1    0.000    0.000    0.000    0.000 _tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tempfile.py:220(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 _abnf.py:1(<module>)
        1    0.000    0.000    0.008    0.008 _connection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _connection.py:151(Connection)
        1    0.000    0.000    0.001    0.001 _headers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _writers.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:48(__init__)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stringprep.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interfaces.py:87(AsyncConnectionInterface)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(AsyncPoolRequest)
        1    0.000    0.000    0.000    0.000 mock.py:58(MockBackend)
        1    0.000    0.000    0.000    0.000 mock.py:119(AsyncMockBackend)
        1    0.000    0.000    0.000    0.000 anyio.py:21(AnyIOStream)
        1    0.000    0.000    0.000    0.000 zipfile.py:1146(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 readers.py:16(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:27(files)
        1    0.000    0.000    0.000    0.000 idna.py:216(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 zipfile.py:44(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:48(LargeZipFile)
        1    0.000    0.000    0.000    0.000 idna.py:251(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 idna.py:290(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:293(StreamReader)
        1    0.000    0.000    0.000    0.000 zipfile.py:757(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:797(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:2020(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:2312(FastLookup)
        1    0.000    0.000    0.000    0.000 idna.py:144(Codec)
        1    0.000    0.000    0.000    0.000 cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 zipfile.py:2252(CompleteDirs)
        1    0.000    0.000    0.000    0.000 idna.py:298(getregentry)
        1    0.000    0.000    0.000    0.000 cp1252.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 idna.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1252.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 unix_events.py:458(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 zipfile.py:2336(Path)
        1    0.000    0.000    0.000    0.000 unix_events.py:602(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 memory.py:72(MemoryObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 memory.py:190(MemoryObjectSendStream)
        1    0.000    0.000    0.000    0.000 selector_events.py:756(_SelectorTransport)
        1    0.000    0.000    0.000    0.000 selector_events.py:920(_SelectorSocketTransport)
        1    0.000    0.000    0.000    0.000 _events.py:315(EndOfMessage)
        1    0.000    0.000    0.000    0.000 memory.py:48(MemoryObjectStreamState)
        1    0.000    0.000    0.000    0.000 _events.py:40(Request)
        1    0.000    0.000    0.000    0.000 http11.py:43(HTTP11Connection)
        1    0.000    0.000    0.000    0.000 _headers.py:77(Headers)
        1    0.000    0.000    0.000    0.000 http11.py:43(AsyncHTTP11Connection)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tempfile.py:454(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 http11.py:351(HTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 interfaces.py:87(ConnectionInterface)
        1    0.000    0.000    0.000    0.000 _readers.py:148(ChunkedReader)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:48(__init__)
        1    0.000    0.000    0.000    0.000 _writers.py:84(ContentLengthWriter)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(PoolRequest)
        1    0.000    0.000    0.000    0.000 auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 connection_pool.py:347(close)
        1    0.000    0.000    0.000    0.000 anyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _state.py:249(ConnectionState)
        1    0.000    0.000    0.000    0.000 http11.py:267(is_available)
        1    0.000    0.000    0.000    0.000 _headers.py:173(<setcomp>)
        1    0.000    0.000    0.000    0.000 _readers.py:149(__init__)
        1    0.000    0.000    0.000    0.000 _readers.py:213(Http10Reader)
        1    0.000    0.000    0.000    0.000 _writers.py:101(ChunkedWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:116(Http10Writer)
        1    0.000    0.000    0.000    0.000 _tempfile.py:120(NamedTemporaryFile)
        1    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:355(__enter__)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 _connection.py:51(NEED_DATA)
        1    0.000    0.000    0.000    0.000 _connection.py:55(PAUSED)
        1    0.000    0.000    0.000    0.000 _events.py:32(Event)
        1    0.000    0.000    0.000    0.000 _events.py:357(ConnectionClosed)
        1    0.000    0.000    0.000    0.000 _util.py:80(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 _events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 _events.py:217(Response)
        1    0.000    0.000    0.000    0.000 _util.py:12(ProtocolError)
        1    0.000    0.000    0.000    0.000 _util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 _readers.py:123(__init__)
        1    0.000    0.000    0.000    0.000 _trace.py:11(Trace)
        1    0.000    0.000    0.000    0.000 http11.py:254(close)
        1    0.000    0.000    0.000    0.000 readers.py:53(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 zipfile.py:347(ZipInfo)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:47(ReceiveBuffer)
        1    0.000    0.000    0.000    0.000 _util.py:107(Sentinel)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _state.py:250(__init__)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(ForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(AsyncTunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 _events.py:259(Data)
        1    0.000    0.000    0.000    0.000 _readers.py:122(ContentLengthReader)
        1    0.000    0.000    0.000    0.000 _writers.py:62(BodyWriter)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(RequestInterface)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(HTTPProxy)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 mock.py:85(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 _state.py:134(CLIENT)
        1    0.000    0.000    0.000    0.000 _state.py:138(SERVER)
        1    0.000    0.000    0.000    0.000 _state.py:143(IDLE)
        1    0.000    0.000    0.000    0.000 _state.py:147(SEND_RESPONSE)
        1    0.000    0.000    0.000    0.000 _state.py:151(SEND_BODY)
        1    0.000    0.000    0.000    0.000 _state.py:155(DONE)
        1    0.000    0.000    0.000    0.000 _state.py:159(MUST_CLOSE)
        1    0.000    0.000    0.000    0.000 _state.py:163(CLOSED)
        1    0.000    0.000    0.000    0.000 _state.py:167(ERROR)
        1    0.000    0.000    0.000    0.000 _state.py:172(MIGHT_SWITCH_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:176(SWITCHED_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:180(_SWITCH_UPGRADE)
        1    0.000    0.000    0.000    0.000 _state.py:184(_SWITCH_CONNECT)
        1    0.000    0.000    0.000    0.000 __init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(ConnectionPool)
        1    0.000    0.000    0.000    0.000 connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(AsyncConnectionPool)
        1    0.000    0.000    0.000    0.000 zipfile.py:817(ZipExtFile)
        1    0.000    0.000    0.000    0.000 mock.py:16(MockSSLObject)
        1    0.000    0.000    0.000    0.000 readers.py:15(FileReader)
        1    0.000    0.000    0.000    0.000 readers.py:107(NamespaceReader)
        1    0.000    0.000    0.000    0.000 zipfile.py:633(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:656(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 connection_pool.py:358(__exit__)
        1    0.000    0.000    0.000    0.000 anyio.py:97(AnyIOBackend)
        1    0.000    0.000    0.000    0.000 readers.py:31(ZipReader)
        1    0.000    0.000    0.000    0.000 tls.py:266(TLSListener)
        1    0.000    0.000    0.000    0.000 streams.py:315(StreamWriter)
        1    0.000    0.000    0.000    0.000 streams.py:416(StreamReader)
        1    0.000    0.000    0.000    0.000 timeouts.py:26(Timeout)
        1    0.000    0.000    0.000    0.000 timeouts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http11.py:47(__init__)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
        1    0.000    0.000    0.000    0.000 events.py:614(AbstractEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 protocols.py:9(BaseProtocol)
        1    0.000    0.000    0.000    0.000 transports.py:197(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trsock.py:4(TransportSocket)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unix_events.py:57(_UnixSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 subprocess.py:123(SubprocessError)
        1    0.000    0.000    0.000    0.000 base_events.py:207(_SendfileFallbackProtocol)
        1    0.000    0.000    0.000    0.000 subprocess.py:470(CompletedProcess)
        1    0.000    0.000    0.000    0.000 events.py:28(Handle)
        1    0.000    0.000    0.000    0.000 events.py:165(AbstractServer)
        1    0.000    0.000    0.000    0.000 transports.py:9(BaseTransport)
        1    0.000    0.000    0.000    0.000 transports.py:72(WriteTransport)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 protocols.py:66(Protocol)
        1    0.000    0.000    0.000    0.000 protocols.py:109(BufferedProtocol)
        1    0.000    0.000    0.000    0.000 protocols.py:162(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 protocols.py:177(SubprocessProtocol)
        1    0.000    0.000    0.000    0.000 sslproto.py:23(SSLProtocolState)
        1    0.000    0.000    0.000    0.000 sslproto.py:31(AppProtocolState)
        1    0.000    0.000    0.000    0.000 transports.py:46(ReadTransport)
        1    0.000    0.000    0.000    0.000 transports.py:172(DatagramTransport)
        1    0.000    0.000    0.000    0.000 locks.py:13(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 locks.py:439(_BarrierState)
        1    0.000    0.000    0.000    0.000 coroutines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:78(Task)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
        1    0.000    0.000    0.001    0.001 base_subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sslproto.py:82(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:663(_Local)
        1    0.000    0.000    0.000    0.000 events.py:713(_RunningLoop)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(CancelledError)
        1    0.000    0.000    0.000    0.000 exceptions.py:17(InvalidStateError)
        1    0.000    0.000    0.000    0.000 exceptions.py:21(SendfileNotAvailableError)
        1    0.000    0.000    0.000    0.000 exceptions.py:61(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 transports.py:148(Transport)
        1    0.000    0.000    0.000    0.000 mixins.py:9(_LoopBoundMixin)
        1    0.000    0.000    0.000    0.000 subprocess.py:118(Process)
        1    0.000    0.000    0.000    0.000 unix_events.py:1345(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 memory.py:36(MemoryObjectItemReceiver)
        1    0.000    0.000    0.000    0.000 streams.py:180(StreamReaderProtocol)
        1    0.000    0.000    0.001    0.001 staggered.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1230(ZipFile)
        1    0.000    0.000    0.000    0.000 transports.py:251(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 taskgroups.py:12(TaskGroup)
        1    0.000    0.000    0.000    0.000 subprocess.py:17(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 taskgroups.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unix_events.py:1115(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1220(MultiLoopChildWatcher)
        1    0.000    0.000    0.000    0.000 selector_events.py:1138(_SelectorDatagramTransport)
        1    0.000    0.000    0.000    0.000 _trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:421(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 tasks.py:699(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 streams.py:116(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 threads.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unix_events.py:988(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:255(WriteSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 locks.py:24(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:158(Event)
        1    0.000    0.000    0.000    0.000 locks.py:219(Condition)
        1    0.000    0.000    0.000    0.000 locks.py:331(Semaphore)
        1    0.000    0.000    0.000    0.000 queues.py:218(PriorityQueue)
        1    0.000    0.000    0.000    0.000 unix_events.py:831(AbstractChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:910(PidfdChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1041(SafeChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1427(_UnixDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runners.py:15(_State)
        1    0.000    0.000    0.000    0.000 queues.py:234(LifoQueue)
        1    0.000    0.000    0.000    0.000 timeouts.py:18(_State)
        1    0.000    0.000    0.000    0.000 _streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.000    0.000 queues.py:11(QueueEmpty)
        1    0.000    0.000    0.000    0.000 queues.py:16(QueueFull)
        1    0.000    0.000    0.000    0.000 unix_events.py:807(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:281(ReadSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 _synchronization.py:607(CapacityLimiterAdapter)
        1    0.000    0.000    0.000    0.000 from_thread.py:145(BlockingPortal)
        1    0.000    0.000    0.000    0.000 futures.py:30(Future)
        1    0.000    0.000    0.008    0.008 to_thread.py:1(<module>)
        1    0.000    0.000    0.000    0.000 from_thread.py:398(BlockingPortalProvider)
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testing.py:11(TestRunner)
        1    0.000    0.000    0.000    0.000 _synchronization.py:260(Condition)
        1    0.000    0.000    0.000    0.000 _exceptions.py:88(EndOfStream)
        1    0.000    0.000    0.000    0.000 _impl.py:11(_ThreadLocal)
        1    0.000    0.000    0.000    0.000 _impl.py:21(AsyncLibraryNotFoundError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:108(TypedAttributeLookupError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:115(WouldBlock)
        1    0.000    0.000    0.000    0.000 _sockets.py:95(SocketStream)
        1    0.000    0.000    0.000    0.000 _signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sockets.py:57(_SocketProvider)
        1    0.000    0.000    0.000    0.000 _synchronization.py:148(Lock)
        1    0.000    0.000    0.000    0.000 _sockets.py:29(_NullAsyncContextManager)
        1    0.000    0.000    0.000    0.000 _sockets.py:152(UDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:175(UNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 _typedattr.py:18(TypedAttributeSet)
        1    0.000    0.000    0.000    0.000 _synchronization.py:17(EventStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:58(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:70(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 lowlevel.py:71(_TokenWrapper)
        1    0.000    0.000    0.000    0.000 lowlevel.py:81(RunvarToken)
        1    0.000    0.000    0.000    0.000 _tasks.py:37(TaskGroup)
        1    0.000    0.000    0.000    0.000 _synchronization.py:196(LockAdapter)
        1    0.000    0.000    0.000    0.000 _synchronization.py:350(Semaphore)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 _sockets.py:167(ConnectedUDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:189(ConnectedUNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 _streams.py:75(UnreliableObjectStream)
        1    0.000    0.000    0.000    0.000 _streams.py:84(ObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:91(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:118(ByteReceiveStream)
        1    0.000    0.000    0.000    0.000 _synchronization.py:26(CapacityLimiterStatistics)
        1    0.000    0.000    0.000    0.000 _tasks.py:22(TaskStatus)
        1    0.000    0.000    0.000    0.000 _testing.py:9(TaskInfo)
        1    0.000    0.000    0.000    0.000 _base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:569(Executor)
        1    0.000    0.000    0.000    0.000 _streams.py:149(ByteSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:161(ByteStream)
        1    0.000    0.000    0.000    0.000 _streams.py:190(Listener)
        1    0.000    0.000    0.000    0.000 _synchronization.py:44(LockStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:80(Event)
        1    0.000    0.000    0.000    0.000 lowlevel.py:77(_NoValueSet)
        1    0.000    0.000    0.000    0.000 _synchronization.py:700(ResourceGuard)
        1    0.000    0.000    0.000    0.000 _base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 _base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 base_events.py:275(Server)
        1    0.000    0.000    0.000    0.000 events.py:102(TimerHandle)
        1    0.000    0.000    0.000    0.000 base_futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 _base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 from_thread.py:137(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 from_thread.py:84(_BlockingAsyncContextManager)
        1    0.000    0.000    0.000    0.000 stapled.py:22(StapledByteStream)
        1    0.000    0.000    0.000    0.000 stapled.py:58(StapledObjectStream)
        1    0.000    0.000    0.000    0.000 constants.py:35(_SendfileMode)
        1    0.000    0.000    0.000    0.000 format_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:45(Error)
        1    0.000    0.000    0.000    0.000 _base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 _base.py:55(InvalidStateError)
        1    0.000    0.000    0.000    0.000 _base.py:651(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 protocols.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:446(Barrier)
        1    0.000    0.000    0.000    0.000 queues.py:21(Queue)
        1    0.000    0.000    0.000    0.000 _tempfile.py:25(TemporaryFile)
        1    0.000    0.000    0.000    0.000 stapled.py:94(MultiListener)
        1    0.000    0.000    0.000    0.000 memory.py:24(MemoryObjectStreamStatistics)
        1    0.000    0.000    0.000    0.000 subprocess.py:126(CalledProcessError)
